taxonid,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,scientific_name,taxonomic_authority,infra_rank,infra_name,population,category,main_common_name
43,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Acanthaeschna,Acanthaeschna victoria,"Martin, 1901",,,,EN,Thylacine Darner
83,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,FORMICIDAE,Acanthomyops,Acanthomyops latipes,"(Walsh, 1863)",,,,VU,
169,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Achatinella,Achatinella bellula,"Smith, 1873",,,,CR,
179,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Achatinella,Achatinella decora,"(Férussac, 1821)",,,,EX,
190,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Achatinella,Achatinella lorata,"(Férussac, 1824)",,,,CR,
201,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Achatinella,Achatinella taeniolata,"Pfeiffer, 1846",,,,CR,
213,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,ACHEILOGNATHIDAE,Acheilognathus,Acheilognathus longipinnis,"Regan, 1905",,,,EN,Deepbodied Bitterling
225,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,Acipenser nudiventris,"Lovetsky, 1828",,,,CR,Ship Sturgeon
236,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,Acipenser sinensis,"Gray, 1835",,,,CR,Chinese Sturgeon
254,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,Acipenser stellatus,"Pallas, 1771",,,Caspian Sea subpopulation,CR,Stellate Sturgeon
270,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Acomys,Acomys mullah,"Thomas, 1904",,,,LC,Mullah Spiny Mouse
313,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,LYCAENIDAE,Acrodipsas,Acrodipsas illidgei,"(Waterhouse &amp; Lyell, 1914)",,,,EN,Illidge's Ant-blue
506,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,GEOMITRIDAE,Actinella,Actinella laciniosa,"(R.T. Lowe, 1852)",,,,VU,
523,ANIMALIA,CHORDATA,ACTINOPTERYGII,BELONIFORMES,ADRIANICHTHYIDAE,Adrianichthys,Adrianichthys kruyti,"Weber, 1913",,,,CR,Duck-billed Buntingi
550,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Aepyceros,Aepyceros melampus,"(Lichtenstein, 1812)",,,,LC,Impala
568,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Aethomys,Aethomys bocagei,"(Thomas, 1904)",,,,LC,Bocage's Rock Rat
593,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,POTAMONAUTIDAE,Afrithelphusa,Afrithelphusa gerhildae,"Bott, 1969",,,,DD,
624,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,Agabus,Agabus hozgargantae,"Burmeister, 1983",,,,EN,
706,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NOCTUIDAE,Agrotis,Agrotis kerri,"Swezey, 1920",,,,CR,Kerr's Noctuid Moth
727,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neomicroxus,Neomicroxus bogotensis,"(Thomas, 1895)",,,,LC,Bogota Grass Mouse
739,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Akodon,Akodon kofordi,"Myers &amp; Patton, 1989",,,,LC,Koford's Grass Mouse
752,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Akodon,Akodon orophilus,"Osgood, 1913",,,,LC,El Dorado Grass Mouse
763,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Akodon,Akodon toba,"Thomas, 1921",,,,LC,Chaco Grass Mouse
778,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONIDA,UNIONIDAE,Alasmidonta,Alasmidonta wrightiana,"(Walker, 1901)",,,,EX,Ochlockonee Arcmussel
811,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Alcelaphus,Alcelaphus buselaphus,"(Pallas, 1766)",,,,LC,Hartebeest
851,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,Allactaga balikunica,"Hsia &amp; Fang, 1964",,,,LC,Balikun Jerboa
862,ANIMALIA,ARTHROPODA,MALACOSTRACA,ANASPIDACEA,ANASPIDIDAE,Allanaspides,Allanaspides helonomus,"Swain, Wilson, Hickman &amp; Ong, 1970",,,,VU,Tasmanian Anaspid Crustacean
874,ANIMALIA,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CRANGONYCTIDAE,Allocrangonyx,Allocrangonyx pellucidus,"Mackin, 1935",,,,VU,Oklahoma Cave Amphipod
886,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,LYCAENIDAE,Aloeides,Aloeides carolynnae,"Dickson, 1983",,,,VU,
898,ANIMALIA,ARTHROPODA,BRANCHIOPODA,DIPLOSTRACA,CHYDORIDAE,Alona,Alona smirnovi,"Petkovsky &amp; Flossner,1972",,,,VU,
918,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Alouatta,Alouatta ululata,"Elliot, 1912",,,,EN,Maranhão Red-handed Howler Monkey
942,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Alsophis,Alsophis rufiventris,"(Duméril, Bibron &amp; Duméril,1854)",,,,VU,Orange-bellied Racer
958,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,Alticola strelzowi,"(Kastschenko, 1899)",,,,LC,Flat-headed Vole
989,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Amastra,Amastra albolabris,Newcomb,,,,EX,
999,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Amastra,Amastra tenuispira,Newcomb,,,,EX,
1080,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCOPSIFORMES,AMBLYOPSIDAE,Amblyopsis,Amblyopsis spelaea,"DeKay, 1842",,,,NT,Northern Cavefish
1119,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,TEIIDAE,Pholidoscelis,Pholidoscelis cineraceus,"(Barbour &amp; Noble, 1915)",,,,EX,Guadeloupe Ameiva
1154,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,FURIPTERIDAE,Amorphochilus,Amorphochilus schnablii,"Peters, 1877",,,,VU,Smoky Bat
1170,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,FERUSSACIIDAE,Amphorella,Amphorella melampoides,"(R.T. Lowe, 1831)",,,,LC,
1258,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,ANCHARIIDAE,Gogo,Gogo brevibarbis,"(Boulenger, 1911)",,,,DD,Vaona
1285,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,FORMICIDAE,Anergates,Anergates atratulus,"(Schenck, 1852)",,,,VU,
1296,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,TATEIDAE,Fluvidona,Fluvidona petterdi,"(Smith, 1882)",,,,CR,
1550,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ANOMALURIDAE,Anomalurus,Anomalurus derbianus,"(Gray, 1842)",,,,LC,Lord Derby's Scaly-tailed Squirrel
1581,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Antechinomys,Antechinomys laniger,"(Gould, 1856)",,,,LC,Kultarr
1675,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,FORMICIDAE,Antichthonidris,Antichthonidris bidentatus,"(Mayr, 1887)",,,,VU,
1787,ANIMALIA,ARTHROPODA,MALACOSTRACA,ISOPODA,CIROLANIDAE,Antrolana,Antrolana lira,"Bowman, 1964",,,,VU,Madison Cave Isopod
1843,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,APHANIIDAE,Anatolichthys,Anatolichthys anatoliae,"(Leidenfrost, 1912)",,,,NT,Lake Tuz Killifish
1869,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,APLODONTIIDAE,Aplodontia,Aplodontia rufa,"(Rafinesque, 1817)",,,,LC,Mountain Beaver
1900,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,Apodemus ponticus,"Sviridenko, 1936",,,,LC,Caucasus Field Mouse
1912,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apomys,Apomys insignis,"Mearns, 1905",,,,LC,Mindanao Montane Forest Mouse
1950,ANIMALIA,ARTHROPODA,MALACOSTRACA,AMPHIPODA,PARAMELITIDAE,Aquadulcaris,Aquadulcaris pheronyx,"(Stewart &amp; Griffiths, 1992)",,,,CR,
2055,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,Arctocephalus,Arctocephalus australis,"(Zimmermann, 1783)",,,,LC,South American Fur Seal
2068,ANIMALIA,ARTHROPODA,MAXILLOPODA,CALANOIDA,DIAPTOMIDAE,Arctodiaptomus,Arctodiaptomus burduricus,"Kiefer, 1939",,,,VU,
2103,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,LYCAENIDAE,Trimenia,Trimenia malagrida ssp. cedrusmontana,"(Dickson &amp; Stephen, 1975)",ssp.,cedrusmontana,,LC,Scarce Mountain Copper
2117,ANIMALIA,ARTHROPODA,BRANCHIOPODA,ANOSTRACA,ARTEMIIDAE,Artemia,Artemia monica,"Verrill, 1869",,,,LR/cd,Mono Lake Brine Shrimp
2130,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Enchisthenes,Enchisthenes hartii,"(Thomas, 1892)",,,,LC,Velvety Fruit-eating Bat
2146,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Arvicanthis,Arvicanthis nairobae,"J.A. Allen, 1909",,,,LC,Nairobi Grass Rat
2161,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Asiagomphus,Asiagomphus yayeyamensis,"(Matsumura in Oguma, 1926)",,,,EN,
2182,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,ASSIMINEIDAE,Assiminea,Assiminea pecos,"Taylor, 1987",,,,EN,Pecos Assiminea
2194,ANIMALIA,CHORDATA,ACTINOPTERYGII,CICHLIFORMES,CICHLIDAE,Haplochromis,Haplochromis brownae,"Greenwood, 1962",,,,CR,
2276,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Ateles,Ateles belzebuth,"É. Geoffroy, 1806",,,,EN,White-bellied Spider Monkey
2297,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BATRACHYLIDAE,Atelognathus,Atelognathus reverberii,"(Cei, 1969)",,,,VU,Laguna Raimunda Frog
2377,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PAPILIONIDAE,Atrophaneura,Atrophaneura luchti,"(Gray, 1852)",,,,EN,
2406,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Auriculella,Auriculella crassula,"Smith, 1915-1916",,,,DD,
2422,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CAMAENIDAE,Protolinitis,Protolinitis pusilla,"(Hedley, 1912)",,,,LR/nt,Tinaroo Red-striped Snail
2434,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,INDRIIDAE,Avahi,Avahi laniger,"(Gmelin, 1788)",,,,VU,Eastern Woolly Lemur
2466,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Baiomys,Baiomys taylori,"(Thomas, 1887)",,,,LC,Northern Pygmy Mouse
2480,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,BALAENOPTERIDAE,Balaenoptera,Balaenoptera bonaerensis,"Burmeister, 1867",,,,NT,Antarctic Minke Whale
2553,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Barbastella,Barbastella barbastellus,"(Schreber, 1774)",,,,NT,Barbastelle Bat
2572,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Enteromius,Enteromius treurensis,"Groenewald, 1958",,,,CR,Treur River Barb
2584,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Luciobarbus,Luciobarbus bocagei,"(Linnaeus, 1758)",,,,LC,Iberian Barbel
2613,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PROCYONIDAE,Bassariscus,Bassariscus sumichrasti,"(Saussure, 1860)",,,,LC,Cacomistle
2644,ANIMALIA,CHORDATA,ACTINOPTERYGII,BATRACHOIDIFORMES,BATRACHOIDIDAE,Batrachoides,Batrachoides manglae,"Cervigón, 1964",,,,LC,Cotuero Toadfish
2680,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,SUBULINIDAE,Beckianum,Beckianum sinistrum,"Martens, 1890",,,,LR/nt,
2690,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,TATEIDAE,Beddomeia,Beddomeia franklandensis,"Ponder &amp; Clark, 1993",,,,VU,
2701,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,TATEIDAE,Beddomeia,Beddomeia launcestonensis,"Johnston, 1879",,,,VU,
2711,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,TATEIDAE,Beddomeia,Beddomeia topsiae,"Ponder &amp; Clark, 1993",,,,VU,
2721,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,BEDOTIIDAE,Bedotia,Bedotia madagascariensis,"Regan, 1903",,,,EN,Zona
2735,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Belgrandiella,Belgrandiella pelerei,"Haase, 1994",,,,CR,
2749,ANIMALIA,MOLLUSCA,GASTROPODA,ARCHITAENIOGLOSSA,VIVIPARIDAE,Bellamya,Bellamya pagodiformis,"(Smith, 1893)",,,,CR,
2762,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,ZIPHIIDAE,Berardius,Berardius arnuxii,"Duvernoy, 1851",,,,LC,Arnoux's Beaked Whale
2774,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,OSPHRONEMIDAE,Betta,Betta hipposideros,"Ng &amp; Kottelat, 1994",,,,EN,
2784,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,POTOROIDAE,Bettongia,Bettongia lesueur,"(Quoy &amp; Gaimard, 1824)",,,,NT,Burrowing Bettong
2805,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,TETRIGIDAE,Tetrix,Tetrix transsylvanica,"(Bazyluk &amp; Kis, 1960)",,,,EN,Transsylvanian Wingless Groundhopper
2816,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Biswamoyopterus,Biswamoyopterus biswasi,"Saha, 1981",,,,CR,Namdapha Flying Squirrel
2841,ANIMALIA,ARTHROPODA,MAXILLOPODA,CALANOIDA,CENTROPAGIDAE,Boeckella,Boeckella calcaris,"(Harding, 1955)",,,,VU,
2861,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Necromys,Necromys punctulatus,"(Thomas, 1894)",,,,DD,Spotted Bolo Mouse
2881,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,SUCCINEIDAE,Boninosuccinea,Boninosuccinea punctulispira,"(Pilsbry, 1901)",,,,VU,
2894,ANIMALIA,CHORDATA,ACTINOPTERYGII,GOBIIFORMES,ELEOTRIDAE,Bostrychus,Bostrychus aruensis,"Weber, 1911",,,,DD,Island Gudgeon
2917,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Bothrops,Bothrops insularis,"(Amaral, 1921)",,,,CR,Golden Lancehead
2983,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Brachyphylla,Brachyphylla nana,"Miller, 1902",,,,LC,Cuban Fruit-eating Bat
3023,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Bradypodion,Bradypodion taeniabronchum,"(A. Smith, 1831)",,,,LC,Elandsberg Dwarf Chameleon
3048,ANIMALIA,ARTHROPODA,BRANCHIOPODA,ANOSTRACA,BRANCHINECTIDAE,Branchinecta,Branchinecta sandiegonensis,"Fugate, 1993",,,,EN,San Diego Fairy Shrimp
3064,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ZONITIDAE,Brazieria,Brazieria lutaria,"(Baker, 1941)",,,,DD,
3127,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Bubalus,Bubalus mindorensis,"Heude, 1888",,,,CR,Tamaraw
3177,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Rhinella,Rhinella atacamensis,"(Cei, 1962)",,,,VU,Atacama Toad
3289,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,BULIMULIDAE,Bulimulus,Bulimulus darwini,"(Pfeiffer, 1846)",,,,VU,
3299,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,BULIMULIDAE,Bulimulus,Bulimulus rugiferus,"(Sowerby, 1833)",,,,DD,
3314,ANIMALIA,MOLLUSCA,GASTROPODA,HYGROPHILA,BULINIDAE,Bulinus,Bulinus canescens,"(Morelet, 1868)",,,,LC,
3326,ANIMALIA,CHORDATA,MAMMALIA,LAGOMORPHA,LEPORIDAE,Bunolagus,Bunolagus monticularis,"(Thomas, 1903)",,,,CR,Riverine Rabbit
3381,ANIMALIA,CHORDATA,ACTINOPTERYGII,GOBIIFORMES,ELEOTRIDAE,Butis,Butis butis,"(Hamilton, 1822)",,,,LC,Crimson-tipped Gudgeon
3397,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,MOITESSIERIIDAE,Bythiospeum,Bythiospeum articense,"R. Bernasconi, 1985",,,,LC,
3407,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,MOITESSIERIIDAE,Bythiospeum,Bythiospeum quenstedti,"(Wiedersheim, 1873)",,,,LC,
3420,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Cacajao,Cacajao ucayalii,"(Thomas, 1928)",,,,VU,Ucayali Bald-headed Uacari
3449,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Caecobarbus,Caecobarbus geertsii,"Boulenger, 1921",,,,VU,Congo Blind Barb
3523,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,EUCONULIDAE,Caldwellia,Caldwellia philyrina,"Morelet, 1851",,,,EX,
3575,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CALLITRICHIDAE,Callithrix,Callithrix kuhlii,"Coimbra-Filho, 1985",,,,VU,Wied's Marmoset
3598,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Callosciurus,Callosciurus melanogaster,"(Thomas, 1895)",,,,VU,Mentawai Squirrel
3611,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Calomys,Calomys callosus,"(Rengger, 1830)",,,,LC,Large Vesper Mouse
3621,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CALOMYSCIDAE,Calomyscus,Calomyscus mystax,"Kashkarov, 1925",,,,LC,Afghan Mouse-like Hamster
3651,ANIMALIA,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Caluromysiops,Caluromysiops irrupta,"Sanborn, 1951",,,,LC,Black-shouldered Opossum
3679,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE,Cambarus,Cambarus deweesae,"Bouchard &amp; Etnier, 1979",,,,LC,Valley Flame Crayfish
3689,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE,Cambarus,Cambarus chaugaensis,"Prins &amp; Hobbs, 1969",,,,LC,Chauga River Crayfish
3699,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE,Cambarus,Cambarus miltus,"Fitzpatrick, 1978",,,,LC,Rusty Grave Digger
3714,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,VERTIGINIDAE,Campolaemus,Campolaemus perexilis,"Smith, 1892",,,,EX,
3747,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,CANIDAE,Canis,Canis rufus,"Audubon &amp; Bachman, 1851",,,,CR,Red Wolf
3768,ANIMALIA,ARTHROPODA,HEXANAUPLIA,HARPACTICOIDA,CANTHOCAMPTIDAE,Canthocamptus,Canthocamptus mammillifurca,"Hamond, 1987",,,,VU,
3795,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Capra,Capra cylindricornis,"(Blyth, 1841)",,,,NT,Eastern Tur
3845,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,CARABIDAE,Carabus,Carabus intricatus,"Linnaeus, 1761",,,,LR/nt,Blue Ground Beetle
3857,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,FORMICIDAE,Cardiocondyla,Cardiocondyla zoserka,"Bolton, 1982",,,,VU,
3882,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,Carelia hyattiana,Newcomb,,,,EX,
3892,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,Carelia pilsbryi,Newcomb,,,,EX,
3906,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Carollia,Carollia subrufa,"(Hahn, 1905)",,,,LC,Gray Short-tailed Bat
3997,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,GEOMITRIDAE,Caseolus,Caseolus leptostictus,"(R.T. Lowe, 1852)",,,,VU,
4038,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,FELIDAE,Catopuma,Catopuma temminckii,"(Vigors &amp; Horsfield, 1827)",,,,NT,Asiatic Golden Cat
4055,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CALYPTOCEPHALELLIDAE,Calyptocephalella,Calyptocephalella gayi,"(Duméril &amp; Bibron, 1841)",,,,VU,Helmeted Water Toad
4082,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Cebus,Cebus cesarae,"Hershkovitz, 1949",,,,EN,Río Cesar White-fronted Capuchin
4096,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPLOGLOSSIDAE,Celestus,Celestus microblepharis,"(Underwood, 1959)",,,,CR,Small-eyed Galliwasp
4140,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Cephalophus,Cephalophus jentinki,"Thomas, 1892",,,,EN,Jentink's Duiker
4150,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Cephalophus,Cephalophus silvicultor,"(Afzelius, 1815)",,,,NT,Yellow-backed Duiker
4166,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,CERAMBYCIDAE,Cerambyx,Cerambyx cerdo,"Linnaeus, 1758",,,,VU,Cerambyx Longicorn
4207,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercocebus,Cercocebus chrysogaster,"Lydekker, 1900",,,,EN,Golden-bellied Mangabey
4223,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercopithecus,Cercopithecus neglectus,"Schlegel, 1876",,,,LC,De Brazza’s Monkey
4237,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Allochrocebus,Allochrocebus preussi ssp. insularis,"(Thomas, 1910)",ssp.,insularis,,EN,Bioko Preuss’s Monkey
4261,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Cervus,Cervus hanglu,"Wagner, 1844",,,,LC,Tarim Red Deer
4307,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mops,Mops bemmeleni,"(Jentink, 1879)",,,,LC,Gland-tailed Wrinkle-lipped Bat
4318,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mops,Mops pusillus,"(Miller, 1902)",,,,VU,Seychelles Free-tailed bat
4332,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Chaetodipus,Chaetodipus goldmani,"(Osgood, 1900)",,,,NT,Goldman's Pocket Mouse
4363,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,Prognathodes,Prognathodes obliquus,"(Lubbock &amp; Edwards, 1980)",,,,DD,Oblique Butterflyfish
4407,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,FORMICIDAE,Chalepoxenus,Chalepoxenus tauricus,"Radchenko, 1989",,,,VU,
4425,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Chalinolobus,Chalinolobus tuberculatus,"(Forster, 1844)",,,,CR,New Zealand Long-tailed Bat
4562,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Charaxes,Charaxes marieps,"van Someren &amp; Jackson, 1957",,,,LC,Marieps Charaxes
4596,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Cheirodon,Cheirodon kiliani,"Campos, 1982",,,,EN,Pocha
4610,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,CHELIDAE,Chelodina,Chelodina reimanni,"Philippen &amp; Grossman, 1990",,,,LR/nt,Reimann's Snake-necked Turtle
4628,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,MELANOTAENIIDAE,Chilatherina,Chilatherina axelrodi,"Allen, 1979",,,,EN,Axelrod's Rainbowfish
4638,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,SUBULINIDAE,Chilonopsis,Chilonopsis melanoides,"Wollaston, 1878",,,,EX,
4649,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Chimarrogale,Chimarrogale sumatrana,"(Thomas, 1921)",,,,DD,Sumatran Water Shrew
4662,ANIMALIA,ARTHROPODA,BRANCHIOPODA,ANOSTRACA,CHIROCEPHALIDAE,Chirocephalus,Chirocephalus reiseri,"Marcus, 1913",,,,VU,
4672,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Chironius,Chironius vincenti,"(Boulenger, 1891)",,,,CR,St Vincent Blacksnake
4692,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Chiruromys,Chiruromys lamia,"(Thomas, 1897)",,,,LC,Broad-headed Tree Mouse
4710,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,ACRIDIDAE,Chloealtis,Chloealtis aspasma,"Rehn &amp; Hebard, 1919",,,,VU,Siskiyou Chloealtis Grasshopper
